,Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
4104,1215639,2011-09-27,perfectly located 1 BR with garden,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,1.0,1,2,110,90.0
4105,1217923,2011-09-27,"A Hop, Skip, Jump to Williamsburg",Brooklyn,Apartment,,Entire home/apt,11238.0,3.0,1,0,105,
4106,1217923,2011-09-27,Walk 2 Prspct Prk & NYC $negotiable,Brooklyn,Apartment,95.0,Entire home/apt,11238.0,2.0,1,3,159,98.0
4107,1217923,2011-09-27,Walk 2 SoHo or Ride 2 Times Square,Brooklyn,Apartment,100.0,Entire home/apt,11238.0,6.0,1,3,169,100.0
4108,1215949,2011-09-27,"Huge factory loft, prime location",Brooklyn,Loft,90.0,Entire home/apt,11211.0,1.0,1,45,225,94.0
4109,1217227,2011-09-27,Huge and Amazing 1BR Apt  ★★★★★,Manhattan,Apartment,70.0,Entire home/apt,10011.0,3.0,1,2,185,74.0
4110,1216641,2011-09-27,Prime West Village 1 Bedroom,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,5,225,100.0
4111,1217850,2011-09-27,Spacious studio! Has everything :),Manhattan,Apartment,100.0,Entire home/apt,10016.0,1.0,1,2,143,100.0
4112,1218670,2011-09-27,"Elegant Top-Floor 1Br Apt, Elevator",Manhattan,Apartment,100.0,Entire home/apt,10040.0,1.0,1,4,125,100.0
4113,1217923,2011-09-27,Party in NYC or Relax in Brooklyn,Brooklyn,Apartment,,Private room,11212.0,2.0,1,0,48,
4114,1217923,2011-09-27,Relax in Brooklyn or party in NYC 1,Brooklyn,Apartment,,Private room,11212.0,2.0,1,0,48,
4115,1217923,2011-09-27,Relax in Brooklyn or party in NYC 2,Brooklyn,Apartment,,Private room,11212.0,2.0,1,0,47,
4116,1217923,2011-09-27,The New Big Apple (Brooklyn),Brooklyn,Apartment,,Private room,11216.0,2.0,1,0,101,
4117,1218052,2011-09-27,spacious bright room with view.,Brooklyn,Apartment,,Private room,11216.0,1.0,1,0,95,
4118,1216362,2011-09-27,Beautiful Room Near Prospect Park,Brooklyn,Apartment,100.0,Private room,11226.0,1.0,1,1,65,100.0
4119,1216362,2011-09-27,Gorgeous Room Near Prospect Park,Brooklyn,Apartment,80.0,Private room,11226.0,1.0,1,4,69,80.0
4120,1217923,2011-09-27,Fully Equiped Man Cave Plus,Brooklyn,Apartment,,Private room,11238.0,1.0,1,0,59,
4121,1217923,2011-09-27,Love 2 Live in New York City,Brooklyn,Apartment,95.0,Private room,11238.0,2.0,1,6,69,96.0
4122,1217923,2011-09-27,NYC - Home away from Home,Brooklyn,Apartment,100.0,Private room,11238.0,1.0,1,1,79,100.0
4123,1217923,2011-09-27,The Feel of being Home-Double Room,Brooklyn,Apartment,95.0,Private room,11238.0,3.0,1,2,109,97.0
4124,1217241,2011-09-27,"Delightful,Private,Brooklyn studio",Brooklyn,Bed & Breakfast,95.0,Private room,11221.0,1.0,1,141,99,95.0
4125,1220404,2011-09-28,Feel like you never leave your home,Brooklyn,House,85.0,Entire home/apt,11207.0,4.0,1,20,125,88.0
4126,1223259,2011-09-28,LES/Nolita Walk-up - Great Location,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,1,6,143,100.0
4127,1221977,2011-09-28,"Huge, sunny Studio in Union Square",Manhattan,Apartment,80.0,Entire home/apt,10003.0,1.0,1,6,175,80.0
4128,1223161,2011-09-28,2BR NOLITA HOLIDAY near La Esquina,Manhattan,Apartment,95.0,Entire home/apt,10012.0,2.0,1,52,295,98.0
4129,1220358,2011-09-28,Loft Space - W. Village/Meatpacking,Manhattan,Apartment,95.0,Entire home/apt,10014.0,1.0,1,57,150,96.0
4130,1220414,2011-09-28,NYC Studio in Heart of Times Square,Manhattan,Apartment,90.0,Entire home/apt,10036.0,1.0,1,53,179,90.0
4131,1223161,2011-09-28,Nolita Private Room near La Esquina,Manhattan,Apartment,95.0,Private room,10012.0,1.0,1,3,159,98.0
4132,1226811,2011-09-29,Stunning true one bedroom abode!!,Manhattan,Apartment,,Entire home/apt,10002.0,1.0,1,0,190,
4133,1227833,2011-09-29,Art Dealer's Loft in Flatiron,Manhattan,Apartment,95.0,Entire home/apt,10010.0,3.0,1,26,800,95.0
4134,1226811,2011-09-29,Sun drenched Jane St apartment!,Manhattan,Apartment,85.0,Entire home/apt,10014.0,1.0,1,5,185,85.0
4135,1225636,2011-09-29,HUGE PRIVATE 3 BEDROOM LOFT,Manhattan,Apartment,80.0,Entire home/apt,10038.0,5.0,1,3,735,80.0
4136,1227184,2011-09-29,NYC 10min to Midtown + Huge Terrace,Queens,Condominium,100.0,Entire home/apt,11106.0,1.0,1,4,165,100.0
4137,1227116,2011-09-29,QUEEN Bed in Harlem Brownstone!!!!!,Manhattan,Apartment,90.0,Private room,10030.0,1.0,1,62,79,91.0
4138,1225636,2011-09-29,LOVELY PRIVATE ROOM IN HUGE APT!,Manhattan,Apartment,100.0,Private room,10038.0,1.0,1,1,120,100.0
4139,1225256,2011-09-29,New York Room Rental,Manhattan,Apartment,,Private room,10075.0,1.0,1,0,180,
4140,1227116,2011-09-29,Sleep Comfy in Harlem Photo Studio!,Manhattan,Apartment,95.0,Shared room,10030.0,1.0,1,20,40,97.0
4141,1231038,2011-09-30,1b prime N Williamsburg NYC,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,1,5,140,96.0
4142,1229609,2011-09-30,Beautiful One Bedroom Apartment,Brooklyn,Apartment,,Entire home/apt,11216.0,1.0,1,0,118,
4143,1229653,2011-09-30,"Tasteful, Cute 2 Bed LES Apartment!",Manhattan,Apartment,85.0,Entire home/apt,10002.0,2.0,1,26,215,89.0
4144,1230131,2011-09-30,"East Village:Sunny, Spacious, Quiet",Manhattan,Apartment,95.0,Entire home/apt,10003.0,2.0,1,91,210,95.0
4145,1229641,2011-09-30,BRIGHT AIRY MODERN QUIET 1 BR,Manhattan,Apartment,95.0,Entire home/apt,10009.0,1.0,1,35,125,98.0
4146,1229945,2011-09-30,Madison Park - Private Home!,Manhattan,Apartment,60.0,Entire home/apt,10010.0,1.0,1,1,135,60.0
4147,1230131,2011-09-30,Spacious Clean Home in KipsBay 1BR,Manhattan,Apartment,80.0,Entire home/apt,10010.0,2.0,1,1,240,80.0
4148,1229358,2011-09-30,Triplex Loft Soho/Greenwich Village,Manhattan,Apartment,95.0,Entire home/apt,10012.0,1.0,1,7,250,97.0
4149,1229874,2011-09-30,Modern studio in Midtown West,Manhattan,Apartment,100.0,Entire home/apt,10018.0,1.0,1,10,249,100.0
4150,1231261,2011-09-30,Gorgeous giant room in lorimer loft,Brooklyn,Loft,100.0,Private room,11206.0,1.0,1,2,60,100.0
4151,1229568,2011-09-30,Cozy Room In Trendy LES,Manhattan,Apartment,95.0,Private room,10002.0,1.0,1,29,145,97.0
4152,1229653,2011-09-30,"Cute, Sunny Bedroom in LES Space!",Manhattan,Apartment,40.0,Private room,10002.0,1.0,1,1,95,40.0
4153,1230560,2011-09-30,Great Bedroom in Heart of Chelsea,Manhattan,Apartment,90.0,Private room,10011.0,1.0,1,198,70,94.0
4154,1230560,2011-09-30,Private Bedroom in Heart of Chelsea,Manhattan,Apartment,90.0,Private room,10011.0,1.0,1,211,65,94.0
4155,1230560,2011-09-30,Quiet Room in Chelsea's Center,Manhattan,Apartment,90.0,Private room,10011.0,2.0,1,166,70,94.0
4156,1230560,2011-09-30,A Private Bedroom TS/Theater Distr.,Manhattan,Apartment,80.0,Private room,10018.0,1.0,1,104,109,84.0
4157,1230200,2011-09-30,Clean Room with Private bathroom,Manhattan,Apartment,95.0,Private room,10032.0,1.0,1,85,65,97.0
4158,1229984,2011-09-30,Private Room With GREAT Location,Queens,Apartment,90.0,Private room,11101.0,2.0,1,24,70,92.0
4159,1229984,2011-09-30,Low Cost Room With GREAT Location,Queens,Loft,95.0,Private room,11101.0,1.0,1,12,55,98.0
4160,1234405,2011-10-01,HUGE 3 bedroom/2 bath Sunny Loft,Brooklyn,Apartment,95.0,Entire home/apt,11215.0,3.0,1,21,300,98.0
4161,1231954,2011-10-01,unique apartment in bushwick + cat,Brooklyn,Apartment,80.0,Entire home/apt,11221.0,3.0,1,4,150,80.0
4162,1232627,2011-10-01,Modern Luxury Apt- Lower East Side,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,1,6,230,100.0
4163,1235070,2011-10-01,Spacious & Affordable Entire Apt!,Manhattan,Apartment,100.0,Entire home/apt,10029.0,2.0,1,1,150,100.0
4164,1231954,2011-10-01,Cute private room // bushwick,Brooklyn,Apartment,85.0,Private room,11221.0,1.0,1,3,60,87.0
4165,1231954,2011-10-01,simple large room // bushwick,Brooklyn,Apartment,90.0,Private room,11221.0,2.0,1,14,80,91.0
4166,1234135,2011-10-01,Luxorious Couples Or Solo Dean,Queens,Dorm,95.0,Private room,11418.0,1.0,1,11,65,95.0
4167,1234135,2011-10-01,Queens Finest Rooms/Master Bedroom,Queens,Dorm,90.0,Private room,11418.0,1.0,1,26,60,90.0
4168,1234135,2011-10-01,Welcoming Small Comfortable Room!,Queens,Dorm,95.0,Private room,11418.0,1.0,1,26,50,95.0
4169,1233267,2011-10-01,YOUR HOME AWAY FROM HOME,Queens,House,95.0,Private room,11412.0,1.0,1,17,65,95.0
4170,1239203,2011-10-02,"Charming Williamsburg, Close to all",Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,1,12,190,98.0
4171,1238879,2011-10-02,Vintage Jewel in Crown Heights,Brooklyn,Apartment,80.0,Entire home/apt,11213.0,1.0,1,2,95,80.0
4172,1239272,2011-10-02,Sunny Ft Greene 2BR apt w patio!,Brooklyn,Apartment,95.0,Entire home/apt,11217.0,1.0,1,14,225,96.0
4173,1238348,2011-10-02,LUXURIOUS 1BR APT NEXT TO THE PARK,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,1.0,1,7,165,93.0
4174,1236817,2011-10-02,"LES private apt, 1 bedroom & more",Manhattan,Apartment,95.0,Entire home/apt,10002.0,1.0,1,85,150,95.0
4175,1236070,2011-10-02,STYLISH MIDTOWN STUDIO & TERRACE,Manhattan,Apartment,90.0,Entire home/apt,10017.0,1.0,1,55,190,92.0
4176,1236995,2011-10-02,1BR Japanese style Zen Hideout,Queens,House,85.0,Entire home/apt,11377.0,2.0,1,57,129,87.0
4177,1235193,2011-10-02,Charming bedroom in Manhattan,Manhattan,Apartment,90.0,Private room,10035.0,1.0,1,51,90,94.0
4178,1240820,2011-10-03,"Best Location Off Bedford, Huge 2b!",Brooklyn,Apartment,95.0,Entire home/apt,11211.0,3.0,1,20,289,95.0
4179,1240820,2011-10-03,Private Garden 2 Br,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,4.0,1,18,289,93.0
4180,1243033,2011-10-03,Bright Park Slope 2 BR w/ Backyard,Brooklyn,Apartment,90.0,Entire home/apt,11215.0,3.0,1,26,210,93.0
4181,1240820,2011-10-03,Hip Williamsburg 1 Br Garden Access,Brooklyn,House,90.0,Entire home/apt,11211.0,3.0,1,47,199,93.0
4182,1243966,2011-10-03,"2Bed 1.5 Bath by Park sun, space",Manhattan,Apartment,80.0,Entire home/apt,10009.0,3.0,1,1,350,80.0
4183,1242439,2011-10-03,Village Triplex Loft / Own Terrace!,Manhattan,Apartment,95.0,Entire home/apt,10011.0,1.0,1,29,475,99.0
4184,1243297,2011-10-03,Cozy 1BR in a Luxury Building,Manhattan,Apartment,,Entire home/apt,10011.0,1.0,1,0,276,
4185,1242439,2011-10-03,The Heart of Greenwich Village NYC,Manhattan,Apartment,95.0,Entire home/apt,10012.0,1.0,1,118,250,96.0
4186,1242765,2011-10-03,Charming 2 Bdrm UWS w/ private deck,Manhattan,Apartment,90.0,Entire home/apt,10024.0,2.0,1,31,390,92.0
4187,1242357,2011-10-03,Great NYC Apartment,Manhattan,Apartment,100.0,Entire home/apt,10025.0,1.0,1,1,175,100.0
4188,1242374,2011-10-03,"Lrg 1BD + private bath, Graham Ave",Brooklyn,Apartment,90.0,Private room,11211.0,1.0,1,10,96,92.0
4189,1243033,2011-10-03,Bright Park Slope BR with Backyard,Brooklyn,Apartment,95.0,Private room,11215.0,2.0,1,13,105,95.0
4190,1243527,2011-10-03,Bright Cozy Room in Bushwick,Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,2,55,90.0
4191,1244002,2011-10-03,Radical Bushwick Bedroom with W/D,Brooklyn,Apartment,,Private room,11237.0,1.0,1,0,75,
4192,1242797,2011-10-03,Lovely Room in Trendy Brooklyn!,Brooklyn,Apartment,95.0,Private room,11238.0,1.0,1,96,85,96.0
4193,1243966,2011-10-03,Large Sunny 2 Bed 2 Bath by Park,Manhattan,Apartment,90.0,Private room,10002.0,1.0,1,3,300,92.0
4194,1243547,2011-10-03,Private Bdrm in Huge Chelsea Loft,Manhattan,Apartment,100.0,Private room,10011.0,1.0,1,5,140,100.0
4195,1239959,2011-10-03,GREENWICH VILLAGE ROOM WITH PR.BATH,Manhattan,Apartment,,Private room,10012.0,1.0,1,0,140,
4196,1241543,2011-10-03,Your own space in a luxury building,Manhattan,Apartment,85.0,Private room,10065.0,1.0,1,11,145,85.0
4197,1245722,2011-10-04,Calm airy top floor W'burgh 1-bed,Brooklyn,Apartment,,Entire home/apt,11211.0,1.0,1,0,200,
4198,1246073,2011-10-04,"Spacious, Quiet One Bedroom Apt",Brooklyn,Apartment,,Entire home/apt,11216.0,1.0,1,0,119,
4199,1247267,2011-10-04,Perfect East Village Gem for 4,Manhattan,Apartment,90.0,Entire home/apt,10009.0,2.0,1,49,199,94.0
4200,1245397,2011-10-04,"Beautiful 2b apt, AMAZING location",Manhattan,Apartment,100.0,Entire home/apt,10023.0,2.0,1,1,250,100.0
4201,1246286,2011-10-04,LARGE APT & BED+WIFI+NEAR METRO!!,Manhattan,Apartment,90.0,Entire home/apt,10029.0,1.0,1,32,130,93.0
4202,1247267,2011-10-04,Times Square Convenience! 2 Bedroom,Manhattan,Apartment,,Entire home/apt,10036.0,2.0,1,0,495,
4203,1249116,2011-10-04,Sunny bedroom in Greenpoint,Brooklyn,Apartment,100.0,Private room,11222.0,1.0,1,1,120,100.0
4204,1252215,2011-10-05,Williamsburg- Large 1BR & backyard,Brooklyn,Apartment,80.0,Entire home/apt,11211.0,1.0,1,6,155,80.0
4205,1253739,2011-10-05,Brooklyn Studio,Brooklyn,Apartment,85.0,Entire home/apt,11226.0,1.0,1,4,65,85.0
4206,1250906,2011-10-05,Authentic Kid-Friendly Loft,Brooklyn,Apartment,100.0,Entire home/apt,11249.0,1.0,1,1,250,100.0
4207,1253724,2011-10-05,Entire Home/ APT New York City,Manhattan,Apartment,95.0,Entire home/apt,10016.0,1.0,1,5,280,95.0
4208,1253714,2011-10-05,Hilton Grand Vacation Club Studio,Manhattan,Apartment,,Entire home/apt,10019.0,1.0,1,0,450,
4209,1251478,2011-10-05,Vegetarian Artists Zen Happy Co-Op,Brooklyn,Apartment,,Private room,11206.0,1.0,1,0,75,
4210,1251809,2011-10-05,1 BR in Browstone +Garden (B),Brooklyn,House,60.0,Private room,11207.0,1.0,1,2,75,60.0
4211,1251809,2011-10-05,2 BR Renovated Brownstone w Garden,Brooklyn,House,100.0,Private room,11207.0,2.0,1,7,95,100.0
4212,1251809,2011-10-05,1 BR in Townhouse w Garden (C),Brooklyn,Townhouse,90.0,Private room,11207.0,3.0,1,6,95,90.0
4213,1251809,2011-10-05,2min to L train 20min to Union Sq,Brooklyn,Townhouse,80.0,Private room,11207.0,1.0,1,1,50,80.0
4214,1251809,2011-10-05,2min walk to L train 20min Union Sq,Brooklyn,Townhouse,,Private room,11207.0,2.0,1,0,80,
4215,1251879,2011-10-05,Charming Manhattan Pied-a-Terre (2),Manhattan,Apartment,90.0,Private room,10025.0,1.0,1,13,85,92.0
4216,1249842,2011-10-05,"1 Bedroom, own Bath & huge terrace",Manhattan,Bed & Breakfast,,Private room,10035.0,1.0,1,0,150,
4217,1256908,2011-10-06,Cozy Apartment in Williamsburg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,1,4,120,95.0
4218,1254489,2011-10-06,"Cute, quirky Park Slope Jr 1 bdroom",Brooklyn,Apartment,90.0,Entire home/apt,11215.0,1.0,1,8,135,94.0
4219,1258249,2011-10-06,Crown Heights 2 bdrm Near Franklin,Brooklyn,Apartment,80.0,Entire home/apt,11216.0,2.0,1,5,130,84.0
4220,1254430,2011-10-06,Best of Brooklyn - Entire Apartment,Brooklyn,Apartment,,Entire home/apt,11217.0,1.0,1,1,125,
4221,1258198,2011-10-06,Brownstone Apt in Carroll Gardens,Brooklyn,House,100.0,Entire home/apt,11231.0,3.0,1,2,150,100.0
4222,1257760,2011-10-06,"Amazing 1 bed, live like a Newyorkr",Manhattan,Apartment,,Entire home/apt,10010.0,1.0,1,0,299,
4223,1257788,2011-10-06,Great Studio by Central Park UWS,Manhattan,Apartment,90.0,Entire home/apt,10024.0,2.0,1,15,150,91.0
4224,1256874,2011-10-06,Astoria Garden Suite,Queens,Apartment,95.0,Entire home/apt,11105.0,1.0,1,23,64,98.0
4225,1257611,2011-10-06,Very private & large room Wburg BK,Brooklyn,Apartment,100.0,Private room,11211.0,2.0,1,4,91,100.0
4226,1257070,2011-10-06,"Sunny, Stylish East Village Apt",Manhattan,Apartment,100.0,Shared room,10009.0,1.0,1,7,100,100.0
4227,1258469,2011-10-07,Huge private 2-bed Suite in Home,Brooklyn,Apartment,90.0,Entire home/apt,11205.0,2.0,1,39,129,91.0
4228,1258469,2011-10-07,Private Suite in Townhouse w / Deck,Brooklyn,Apartment,90.0,Entire home/apt,11205.0,1.0,1,25,109,93.0
4229,1260792,2011-10-07,Cozy empty studio Clinton Hill,Brooklyn,Apartment,100.0,Entire home/apt,11205.0,1.0,1,2,100,100.0
4230,1260085,2011-10-07,Beautiful Furnished Studio Apt.,Brooklyn,Apartment,100.0,Entire home/apt,11216.0,1.0,1,1,95,100.0
4231,1260085,2011-10-07,1 bedroom apartment in bedstuy,Brooklyn,Apartment,85.0,Entire home/apt,11221.0,1.0,1,16,95,89.0
4232,1258469,2011-10-07,2-Bed Private Suite in Limestone,Brooklyn,Apartment,,Entire home/apt,11225.0,2.0,1,0,139,
4233,1260793,2011-10-07,Spacious 2BR in Hip Fort Greene,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,3.0,1,15,250,87.0
4234,1261588,2011-10-07,Light-Filled 2BR Loft in Ft. Greene,Brooklyn,Loft,,Entire home/apt,11217.0,3.0,1,0,280,
4235,1262294,2011-10-07,Newly Renovated 1 Bedroom in LES,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,7,195,94.0
4236,1260391,2011-10-07,Perfectly Located EV Apartment,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,1,18,165,98.0
4237,1262196,2011-10-07,Spacious Studio in Kips Bay,Manhattan,Apartment,90.0,Entire home/apt,10016.0,1.0,1,2,150,90.0
4238,1261480,2011-10-07,Exquisite furnished for Exec.,Manhattan,Apartment,95.0,Entire home/apt,10027.0,1.0,1,34,225,95.0
4239,1258469,2011-10-07,Charming Suite with Private Bath,Brooklyn,Bed & Breakfast,100.0,Private room,11225.0,1.0,1,1,99,100.0
4240,1261480,2011-10-07,"GREAT LOCATION, ART  GALLERY&GARDEN",Manhattan,Bed & Breakfast,95.0,Private room,10027.0,2.0,1,17,165,95.0
4241,1262421,2011-10-08,"Urban Oasis in Ft. Greene, Brooklyn",Brooklyn,Apartment,80.0,Entire home/apt,11217.0,2.0,1,3,490,80.0
4242,1264534,2011-10-08,Great 1br in heart of Greenpoint,Brooklyn,Apartment,100.0,Entire home/apt,11222.0,1.0,1,4,125,100.0
4243,1265619,2011-10-08,Spacious Williamsburg Retreat,Brooklyn,Apartment,90.0,Entire home/apt,11249.0,1.0,1,2,115,90.0
4244,1263507,2011-10-08,Entire Apt in Charming Nolita,Manhattan,Apartment,95.0,Entire home/apt,10012.0,2.0,1,7,240,95.0
4245,1264543,2011-10-08,"Beautiful, Historic Boutique Apt",Manhattan,Apartment,90.0,Entire home/apt,10027.0,1.0,1,19,110,91.0
4246,1264543,2011-10-08,Harmony Hospitality House,Manhattan,Apartment,90.0,Entire home/apt,10027.0,1.0,1,3,115,92.0
4247,1262622,2011-10-08,Beautiful Bright & Airy Guest Room,Brooklyn,Apartment,100.0,Private room,11206.0,1.0,1,14,100,100.0
4248,1263176,2011-10-08,Private Room Near Brooklyn Museum,Brooklyn,House,90.0,Private room,11238.0,1.0,1,32,55,91.0
4249,1263507,2011-10-08,"Chic, Sunny Nolita Apartment",Manhattan,Apartment,85.0,Private room,10012.0,1.0,1,32,149,86.0
4250,1263574,2011-10-08,1 bedroom close to Central Park,Manhattan,Apartment,90.0,Private room,10025.0,1.0,1,5,60,92.0
4251,1267891,2011-10-09,Modern stylish studio in BK Heights,Brooklyn,Apartment,100.0,Entire home/apt,11201.0,1.0,1,3,150,100.0
4252,1267075,2011-10-09,"Charming, Cozy 1 Bdrm Apt.",Brooklyn,Apartment,95.0,Entire home/apt,11225.0,1.0,1,16,120,98.0
4253,1268689,2011-10-09,East Village 1BD Views & Laundry,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,1,2,150,100.0
4254,1267694,2011-10-09,Beautiful West Village 1 BD!,Manhattan,Apartment,95.0,Entire home/apt,10011.0,2.0,1,40,280,96.0
4255,1267900,2011-10-09,Charming 2 Bd by Chelsea / Village,Manhattan,Apartment,95.0,Entire home/apt,10011.0,3.0,1,25,300,99.0
4256,1268505,2011-10-09,Airy+Sunny 1bdrm- Steps to HighLine,Manhattan,Apartment,85.0,Entire home/apt,10011.0,1.0,1,13,220,87.0
4257,1268598,2011-10-09,Clean and quite 1 BR in best area,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,1,190,100.0
4258,1269455,2011-10-09,Great Studio in W. Village - NYC!,Manhattan,Apartment,95.0,Entire home/apt,10014.0,1.0,1,26,250,96.0
4259,1268375,2011-10-09,BEST LOCATION LARGE GREAT 1 BED,Manhattan,Apartment,70.0,Entire home/apt,10016.0,2.0,1,18,119,72.0
4260,1269281,2011-10-09,Beautiful1 Bedroom drman/elev bldg,Manhattan,Apartment,85.0,Entire home/apt,10128.0,2.0,1,9,300,89.0
4261,1267021,2011-10-09,"1 BR, Book it 1st then write me",Queens,House,85.0,Private room,11372.0,1.0,1,23,69,86.0
4262,1267021,2011-10-09,"Furnish BR, NO Inquiry 1st book it.",Queens,House,90.0,Private room,11372.0,1.0,1,15,79,91.0
4263,1267021,2011-10-09,"Furnished 1 separate room, No Inqry",Queens,House,95.0,Private room,11372.0,2.0,1,7,79,97.0
4264,1267021,2011-10-09,"No Inq,Read it, 1 BR, Rt of Subway,",Queens,House,85.0,Private room,11372.0,1.0,1,31,64,86.0
4265,1267021,2011-10-09,"Read it 1st, A seprat fur BR, low $",Queens,House,80.0,Private room,11372.0,1.0,1,41,49,82.0
4266,1267556,2011-10-09,HIPPIE STYLE COZY GUEST ROOM 2,Brooklyn,Apartment,95.0,Shared room,11226.0,2.0,1,10,49,98.0
4267,1267556,2011-10-09,HIPPIE STYLE COZY private room,Brooklyn,Apartment,100.0,Shared room,11226.0,2.0,1,4,99,100.0
4268,1273444,2011-10-10,Beautiful & spacey,Brooklyn,Apartment,95.0,Entire home/apt,11205.0,2.0,1,4,130,95.0
4269,1273825,2011-10-10,"BIG 1br, SLEEPS 5, dishwashr, TV",Brooklyn,Apartment,95.0,Entire home/apt,11206.0,2.0,1,10,150,97.0
4270,1272714,2011-10-10,Brooklyn Garden Apartment,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,2.0,1,38,99,93.0
4271,1271141,2011-10-10,Great 1BR in the heart of Chelsea,Manhattan,Apartment,90.0,Entire home/apt,10011.0,1.0,1,9,250,91.0
4272,1273177,2011-10-10,Times Sq. Private Modern Apartment,Manhattan,Apartment,95.0,Entire home/apt,10036.0,2.0,1,77,179,97.0
4273,1273607,2011-10-10,Unique townhouse in Sugar Hill,Manhattan,House,,Entire home/apt,10031.0,8.0,1,0,750,
4274,1273385,2011-10-10,4BR Family apt 15 min to Manhattan,Queens,Apartment,90.0,Entire home/apt,11104.0,6.0,1,3,210,93.0
4275,1274269,2011-10-10,Beautiful Apartment in South Harlem,Manhattan,Apartment,95.0,Private room,10026.0,1.0,1,35,84,97.0
4276,1270766,2011-10-10,A Roomy Room in Times Square!,Manhattan,Apartment,80.0,Private room,10036.0,1.0,1,129,85,83.0
4277,1272625,2011-10-10,Cozy NYC room 25min to Times Square,Queens,Apartment,95.0,Private room,11103.0,1.0,1,25,69,96.0
4278,1276525,2011-10-11,Furnished 1 bedroom w/extra dbl bed,Brooklyn,Apartment,100.0,Entire home/apt,11203.0,2.0,1,1,86,100.0
4279,1278395,2011-10-11,Sunny 1BR + Big Couch in WBG,Brooklyn,Apartment,85.0,Entire home/apt,11211.0,2.0,1,17,149,87.0
4280,1277222,2011-10-11,Spacious Home by the Bay,Brooklyn,Apartment,95.0,Entire home/apt,11235.0,4.0,1,4,135,95.0
4281,1279372,2011-10-11,Studio - Hottest BKLYN Neighborhood,Brooklyn,House,95.0,Entire home/apt,11238.0,1.0,1,16,149,98.0
4282,1277144,2011-10-11,★Exclusive East Village Penthouse★,Manhattan,Apartment,95.0,Entire home/apt,10009.0,3.0,1,9,249,95.0
4283,1277111,2011-10-11,Private/1BR Chelsea Times Square,Manhattan,Apartment,85.0,Entire home/apt,10011.0,1.0,1,16,215,87.0
4284,1279181,2011-10-11,Huge Room in Prime Williamsburg,Brooklyn,Apartment,,Private room,11211.0,1.0,1,0,150,
